cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,UniProt.description,Surfaceome.Label,Surfaceome.Label.Source
ANGIO_TAM,CSF1R,5.47E-52,0.356076683,0.466,0.204,9.02E-48,Macrophage colony-stimulating factor 1 receptor,surface,pos. trainingset
ANGIO_TAM,AP2M1,1.41E-51,0.550733687,0.923,0.684,2.32E-47,AP-2 complex subunit mu,,
ANGIO_TAM,EIF3F,5.97E-51,0.507158168,0.962,0.791,9.85E-47,Eukaryotic translation initiation factor 3 subunit F,,
ANGIO_TAM,ARG2,1.05E-50,0.251301083,0.369,0.151,1.73E-46,"Arginase-2, mitochondrial",,
ANGIO_TAM,OGFRL1,1.90E-50,0.36782118,0.408,0.184,3.14E-46,Opioid growth factor receptor-like protein 1,,
ANGIO_TAM,LRRFIP1,3.25E-50,0.459100588,0.903,0.646,5.36E-46,Leucine-rich repeat flightless-interacting protein 1,,
ANGIO_TAM,LYN,1.01E-49,0.419555666,0.526,0.293,1.67E-45,Tyrosine-protein kinase Lyn,,
ANGIO_TAM,KMT2E,2.26E-49,0.46733118,0.834,0.627,3.73E-45,Histone-lysine N-methyltransferase 2E,,
ANGIO_TAM,CMIP,2.27E-49,0.497534482,0.502,0.275,3.74E-45,C-Maf-inducing protein,,
ANGIO_TAM,CYTH1,2.54E-49,0.312472589,0.416,0.186,4.19E-45,Cytohesin-1,,
ANGIO_TAM,KRAS,3.39E-49,0.427696301,0.651,0.423,5.59E-45,GTPase KRas,,
ANGIO_TAM,TREM2,4.31E-49,0.313196341,0.426,0.179,7.11E-45,Triggering receptor expressed on myeloid cells 2,surface,machine learning
ANGIO_TAM,GABARAP,7.41E-49,0.283653593,0.992,0.919,1.22E-44,Gamma-aminobutyric acid receptor-associated protein,,
ANGIO_TAM,CDC42,8.38E-49,0.39555981,0.935,0.766,1.38E-44,Cell division control protein 42 homolog,,
ANGIO_TAM,CLIC1,1.73E-48,0.434900664,0.992,0.799,2.85E-44,Chloride intracellular channel protein 1,,
ANGIO_TAM,CARHSP1,2.06E-48,0.490961169,0.361,0.156,3.40E-44,Calcium-regulated heat stable protein 1,,
ANGIO_TAM,ENSCAFG00000000061,3.12E-48,0.431521048,0.885,0.653,5.15E-44,NA,NA,NA
ANGIO_TAM,EMD,3.70E-48,0.408930522,0.634,0.404,6.11E-44,Emerin,nonsurface,neg. trainingset
ANGIO_TAM,EFCAB8,5.22E-48,0.396297102,0.834,0.611,8.62E-44,EF-hand calcium-binding domain-containing protein 8,,
ANGIO_TAM,MARCKSL1,4.48E-47,0.522144523,0.448,0.231,7.39E-43,MARCKS-related protein,,
ANGIO_TAM,RAP1A,5.51E-47,0.412225891,0.441,0.227,9.10E-43,Ras-related protein Rap-1A,,
ANGIO_TAM,NEDD9,6.78E-47,0.389038933,0.369,0.163,1.12E-42,Enhancer of filamentation 1,,
ANGIO_TAM,FXYD5,1.64E-46,0.409921039,0.671,0.411,2.70E-42,FXYD domain-containing ion transport regulator 5,nonsurface,machine learning
ANGIO_TAM,AGPAT2,2.53E-46,0.470682207,0.567,0.333,4.18E-42,1-acyl-sn-glycerol-3-phosphate acyltransferase beta,nonsurface,machine learning
ANGIO_TAM,LMNA,3.72E-46,0.690021312,0.933,0.712,6.13E-42,Prelamin-A/C,,
ANGIO_TAM,STXBP2,4.67E-46,0.33943796,0.534,0.295,7.71E-42,Syntaxin-binding protein 2,,
ANGIO_TAM,MPEG1,4.94E-46,0.340430915,0.266,0.096,8.14E-42,Macrophage-expressed gene 1 protein,surface,machine learning
ANGIO_TAM,TAGLN2,3.69E-45,0.388534764,0.449,0.239,6.08E-41,Transgelin-2,,
ANGIO_TAM,LAMP1,5.73E-45,0.386976374,0.486,0.271,9.46E-41,Lysosome-associated membrane glycoprotein 1,surface,pos. trainingset
ANGIO_TAM,TLN1,1.46E-44,0.382482659,0.912,0.72,2.41E-40,Talin-1,,
ANGIO_TAM,ZEB2,4.09E-44,0.599683106,0.691,0.484,6.74E-40,Zinc finger E-box-binding homeobox 2,,
ANGIO_TAM,RGS10,5.76E-44,0.26877477,0.715,0.423,9.51E-40,Regulator of G-protein signaling 10,,
ANGIO_TAM,ENSCAFG00000008221,1.16E-43,0.411995136,0.987,0.817,1.92E-39,NA,NA,NA
ANGIO_TAM,KDM7A,1.52E-43,0.308356042,0.369,0.172,2.51E-39,Lysine-specific demethylase 7A,,
ANGIO_TAM,GUSB,1.69E-43,0.445762333,0.797,0.592,2.79E-39,Beta-glucuronidase,,
ANGIO_TAM,ARID5B,6.20E-43,0.403874957,0.646,0.41,1.02E-38,AT-rich interactive domain-containing protein 5B,,
ANGIO_TAM,ENSCAFG00000019401,1.10E-42,0.347693925,0.757,0.534,1.82E-38,NA,NA,NA
ANGIO_TAM,KIAA0930,3.81E-42,0.474021572,0.369,0.185,6.29E-38,Uncharacterized protein KIAA0930,,
ANGIO_TAM,ARPC3,4.90E-42,0.303487892,0.975,0.848,8.09E-38,Actin-related protein 2/3 complex subunit 3,,
ANGIO_TAM,CLIC4,7.17E-42,0.47721882,0.328,0.152,1.18E-37,Chloride intracellular channel protein 4,,
ANGIO_TAM,FLII,1.70E-41,0.393790459,0.649,0.44,2.80E-37,Protein flightless-1 homolog,,
ANGIO_TAM,TPM4,2.52E-41,0.475075314,0.855,0.637,4.15E-37,Tropomyosin alpha-4 chain,,
ANGIO_TAM,UBA52,4.83E-41,0.273946598,1,0.955,7.97E-37,Ubiquitin-60S ribosomal protein L40,,
ANGIO_TAM,PNP,5.99E-41,0.337996512,0.369,0.178,9.88E-37,Purine nucleoside phosphorylase,,
ANGIO_TAM,KTN1,9.08E-41,0.378495641,0.882,0.651,1.50E-36,Kinectin,,machine learning
ANGIO_TAM,CXCL16,1.00E-40,0.381147185,0.389,0.184,1.65E-36,C-X-C motif chemokine 16,surface,pos. trainingset
ANGIO_TAM,ATP6AP2,1.13E-40,0.418670714,0.779,0.563,1.87E-36,Renin receptor,,machine learning
ANGIO_TAM,TPD52,1.24E-40,0.298933393,0.414,0.207,2.05E-36,Tumor protein D52,,
ANGIO_TAM,EEF1B2,1.05E-39,0.354997503,0.995,0.869,1.74E-35,Elongation factor 1-beta,,
ANGIO_TAM,CASP4,1.42E-39,0.412665893,0.338,0.148,2.35E-35,Caspase-4,,
ANGIO_TAM,RASGEF1B,3.17E-39,0.355734609,0.261,0.104,5.23E-35,Ras-GEF domain-containing family member 1B,,
ANGIO_TAM,ENSCAFG00000023111,3.43E-38,0.533466103,0.978,0.88,5.65E-34,NA,NA,NA
ANGIO_TAM,SLC2A3,3.64E-38,0.396286296,0.406,0.194,6.00E-34,"Solute carrier family 2, facilitated glucose transporter member 3",surface,machine learning
ANGIO_TAM,PICALM,4.47E-38,0.353853354,0.413,0.223,7.38E-34,Phosphatidylinositol-binding clathrin assembly protein,,
ANGIO_TAM,ENSCAFG00000010596,4.55E-38,0.277402087,0.456,0.246,7.51E-34,NA,NA,NA
ANGIO_TAM,TMEM165,1.23E-37,0.40054915,0.79,0.61,2.03E-33,Transmembrane protein 165,nonsurface,machine learning
ANGIO_TAM,ENO1,2.24E-37,0.408836416,0.993,0.872,3.70E-33,Alpha-enolase,,
ANGIO_TAM,B3GNT2,7.77E-37,0.352646605,0.258,0.107,1.28E-32,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",nonsurface,machine learning
ANGIO_TAM,PNPLA8,1.59E-36,0.444654661,0.519,0.339,2.62E-32,Calcium-independent phospholipase A2-gamma,nonsurface,neg. trainingset
ANGIO_TAM,RACK1,2.04E-36,0.367747573,0.987,0.86,3.37E-32,NA,NA,NA
ANGIO_TAM,PLEC,4.58E-36,0.456755251,0.636,0.432,7.55E-32,Plectin,,
ANGIO_TAM,PSTPIP2,1.02E-35,0.318753327,0.438,0.248,1.68E-31,Proline-serine-threonine phosphatase-interacting protein 2,,
ANGIO_TAM,PGLS,1.20E-35,0.252688925,0.9,0.708,1.98E-31,6-phosphogluconolactonase,,
ANGIO_TAM,CITED2,1.60E-35,0.447274565,0.273,0.119,2.65E-31,Cbp/p300-interacting transactivator 2,,
ANGIO_TAM,C6H7orf50,1.61E-35,0.526111541,0.671,0.466,2.65E-31,NA,NA,NA
ANGIO_TAM,EIF4G2,3.45E-35,0.418312965,0.787,0.619,5.69E-31,Eukaryotic translation initiation factor 4 gamma 2,,
ANGIO_TAM,MAN1A1,4.24E-35,0.327802008,0.504,0.284,6.99E-31,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",nonsurface,neg. trainingset
ANGIO_TAM,WDR1,5.12E-35,0.368634338,0.835,0.631,8.45E-31,WD repeat-containing protein 1,,
ANGIO_TAM,HIF1A,5.95E-35,0.529221952,0.812,0.643,9.82E-31,Hypoxia-inducible factor 1-alpha,,
ANGIO_TAM,ENSCAFG00000047376,2.72E-34,0.363223758,0.742,0.548,4.49E-30,NA,NA,NA
ANGIO_TAM,CHMP2A,3.71E-34,0.317436921,0.807,0.635,6.13E-30,Charged multivesicular body protein 2a,,
ANGIO_TAM,SLC8A1,4.32E-34,0.390893858,0.288,0.131,7.12E-30,Sodium/calcium exchanger 1,surface,pos. trainingset
ANGIO_TAM,FOSB,6.69E-34,0.511602047,0.679,0.481,1.10E-29,Protein fosB,,
ANGIO_TAM,TSPO,1.64E-33,0.370426231,0.948,0.72,2.71E-29,Translocator protein,nonsurface,neg. trainingset
ANGIO_TAM,TSPO,1.64E-33,0.370426231,0.948,0.72,2.71E-29,Putative peripheral benzodiazepine receptor-related protein,,
ANGIO_TAM,PFKFB3,1.82E-33,0.52726436,0.404,0.225,3.01E-29,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",,
ANGIO_TAM,CLDND1,1.97E-33,0.467005049,0.672,0.502,3.26E-29,Claudin domain-containing protein 1,surface,machine learning
ANGIO_TAM,CXCR4,4.08E-33,0.284828185,0.714,0.427,6.73E-29,C-X-C chemokine receptor type 4,surface,machine learning
ANGIO_TAM,NACA,4.69E-33,0.302017368,0.998,0.923,7.74E-29,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",,
ANGIO_TAM,NACA,4.69E-33,0.302017368,0.998,0.923,7.74E-29,Nascent polypeptide-associated complex subunit alpha,,
ANGIO_TAM,CUX1,6.05E-33,0.394784928,0.551,0.372,9.99E-29,Protein CASP,nonsurface,machine learning
ANGIO_TAM,CUX1,6.05E-33,0.394784928,0.551,0.372,9.99E-29,Homeobox protein cut-like 1,,
ANGIO_TAM,FERMT3,1.89E-32,0.290902419,0.496,0.273,3.11E-28,Fermitin family homolog 3,,
ANGIO_TAM,KLF10,2.16E-32,0.398901528,0.304,0.149,3.56E-28,Krueppel-like factor 10,,
ANGIO_TAM,MOB1A,2.89E-32,0.351163584,0.514,0.336,4.78E-28,MOB kinase activator 1A,,
ANGIO_TAM,ENSCAFG00000019044,3.68E-32,0.255643782,1,0.95,6.06E-28,NA,NA,NA
ANGIO_TAM,TMED5,6.92E-32,0.356295823,0.589,0.41,1.14E-27,Transmembrane emp24 domain-containing protein 5,nonsurface,neg. trainingset
ANGIO_TAM,SKIL,1.32E-31,0.335282976,0.646,0.458,2.17E-27,Ski-like protein,,
ANGIO_TAM,SPP1,1.68E-31,0.73476612,0.604,0.391,2.77E-27,Osteopontin,,
ANGIO_TAM,ENSCAFG00000015122,3.25E-31,0.289885332,1,0.927,5.37E-27,NA,NA,NA
ANGIO_TAM,RELB,6.46E-31,0.285019436,0.419,0.239,1.07E-26,Transcription factor RelB,,
ANGIO_TAM,GGA1,1.00E-30,0.252974846,0.27,0.125,1.65E-26,ADP-ribosylation factor-binding protein GGA1,,
ANGIO_TAM,GNB1,1.27E-30,0.274330516,0.672,0.501,2.10E-26,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,,
ANGIO_TAM,ENSCAFG00000002215,1.80E-30,0.357616292,0.968,0.833,2.97E-26,NA,NA,NA
ANGIO_TAM,SH2B2,2.21E-30,0.326879515,0.343,0.181,3.64E-26,SH2B adapter protein 2,,
ANGIO_TAM,ENSCAFG00000043577,3.06E-30,0.257489873,0.982,0.845,5.04E-26,NA,NA,NA
ANGIO_TAM,ANKRD12,3.22E-30,0.316448633,0.87,0.703,5.32E-26,Ankyrin repeat domain-containing protein 12,,
ANGIO_TAM,ABRACL,4.59E-30,0.348003485,0.913,0.739,7.57E-26,Costars family protein ABRACL,,
ANGIO_TAM,DPP7,5.56E-30,0.301924465,0.561,0.364,9.18E-26,Dipeptidyl peptidase 2,,
ANGIO_TAM,SRPK2,1.02E-29,0.413979487,0.561,0.405,1.68E-25,SRSF protein kinase 2,,
ANGIO_TAM,PYCARD,1.07E-29,0.371601547,0.416,0.217,1.77E-25,Apoptosis-associated speck-like protein containing a CARD,,
ANGIO_TAM,GGPS1,1.11E-29,0.305860743,0.273,0.131,1.84E-25,Geranylgeranyl pyrophosphate synthase,,
ANGIO_TAM,MAPK1IP1L,1.55E-29,0.265504711,0.827,0.667,2.56E-25,MAPK-interacting and spindle-stabilizing protein-like,,
ANGIO_TAM,SHTN1,3.23E-29,0.27594991,0.379,0.199,5.33E-25,NA,NA,NA
ANGIO_TAM,ACADVL,7.61E-29,0.330713805,0.709,0.54,1.26E-24,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",,
ANGIO_TAM,TMBIM6,7.98E-29,0.276069589,0.97,0.821,1.32E-24,Bax inhibitor 1,nonsurface,machine learning
ANGIO_TAM,PLEKHO1,8.49E-29,0.322275312,0.479,0.299,1.40E-24,Pleckstrin homology domain-containing family O member 1,,
ANGIO_TAM,LRP1,8.60E-29,0.362754163,0.384,0.228,1.42E-24,Prolow-density lipoprotein receptor-related protein 1,surface,pos. trainingset
ANGIO_TAM,NPC1,8.63E-29,0.33667014,0.265,0.128,1.42E-24,Niemann-Pick C1 protein,surface,machine learning
ANGIO_TAM,CD63,9.78E-29,0.335699119,0.995,0.898,1.61E-24,CD63 antigen,surface,machine learning
ANGIO_TAM,ATF4,2.66E-28,0.297595926,0.953,0.794,4.39E-24,Cyclic AMP-dependent transcription factor ATF-4,,
ANGIO_TAM,HMOX1,2.89E-28,0.535596707,0.694,0.489,4.78E-24,Heme oxygenase 1,nonsurface,machine learning
ANGIO_TAM,CPT1A,8.13E-28,0.388378769,0.456,0.301,1.34E-23,"Carnitine O-palmitoyltransferase 1, liver isoform",nonsurface,neg. trainingset
ANGIO_TAM,ZSWIM6,1.72E-27,0.310887798,0.301,0.156,2.84E-23,Zinc finger SWIM domain-containing protein 6,,
ANGIO_TAM,RNASEK,2.16E-27,0.256142254,0.998,0.894,3.56E-23,Ribonuclease kappa,nonsurface,machine learning
ANGIO_TAM,CTSD,4.39E-27,0.361799041,0.271,0.131,7.24E-23,Cathepsin D,,
ANGIO_TAM,EIF3M,6.94E-27,0.342658392,0.85,0.704,1.15E-22,Eukaryotic translation initiation factor 3 subunit M,,
ANGIO_TAM,SYNJ1,7.97E-27,0.358582437,0.364,0.216,1.31E-22,Synaptojanin-1,,
ANGIO_TAM,SLC4A7,1.72E-26,0.418449496,0.461,0.302,2.84E-22,Sodium bicarbonate cotransporter 3,surface,pos. trainingset
ANGIO_TAM,ZFP36,1.76E-26,0.386266172,0.581,0.395,2.90E-22,Tristetraprolin,,
ANGIO_TAM,IKBKE,4.18E-26,0.311041963,0.346,0.197,6.90E-22,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,,
ANGIO_TAM,CCDC88A,1.24E-25,0.299478602,0.739,0.539,2.05E-21,Girdin,,
ANGIO_TAM,OAS2,1.55E-25,0.333995786,0.404,0.234,2.56E-21,2'-5'-oligoadenylate synthase 2,,
ANGIO_TAM,SASH1,1.93E-25,0.50936811,0.364,0.221,3.18E-21,SAM and SH3 domain-containing protein 1,,
ANGIO_TAM,TDG,2.04E-25,0.333769758,0.562,0.419,3.36E-21,G/T mismatch-specific thymine DNA glycosylase,,
ANGIO_TAM,SNX8,2.85E-25,0.331451307,0.408,0.26,4.71E-21,Sorting nexin-8,,
ANGIO_TAM,FAR1,3.20E-25,0.291006597,0.329,0.186,5.29E-21,Fatty acyl-CoA reductase 1,nonsurface,neg. trainingset
ANGIO_TAM,SMCHD1,3.23E-25,0.280463183,0.594,0.433,5.33E-21,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,,
ANGIO_TAM,DRAM2,9.64E-25,0.339817495,0.522,0.363,1.59E-20,DNA damage-regulated autophagy modulator protein 2,nonsurface,neg. trainingset
ANGIO_TAM,ENSCAFG00000015834,1.71E-24,0.275587482,0.988,0.85,2.82E-20,NA,NA,NA
ANGIO_TAM,RAB13,2.88E-24,0.350948319,0.819,0.606,4.75E-20,Ras-related protein Rab-13,,
ANGIO_TAM,ENSCAFG00000043730,3.20E-24,0.259496281,0.96,0.807,5.28E-20,NA,NA,NA
ANGIO_TAM,WFS1,3.36E-24,0.495057865,0.396,0.262,5.55E-20,Wolframin,nonsurface,neg. trainingset
ANGIO_TAM,BRI3,3.27E-23,0.270694013,0.767,0.583,5.39E-19,Brain protein I3,nonsurface,machine learning
ANGIO_TAM,BTF3,3.72E-23,0.271109355,0.982,0.88,6.15E-19,Transcription factor BTF3,,
ANGIO_TAM,RIPK2,7.95E-23,0.272181773,0.291,0.158,1.31E-18,Receptor-interacting serine/threonine-protein kinase 2,,
ANGIO_TAM,RYBP,9.66E-23,0.339436766,0.389,0.253,1.59E-18,RING1 and YY1-binding protein,,
ANGIO_TAM,GAS2L1,1.33E-22,0.367567671,0.361,0.229,2.20E-18,GAS2-like protein 1,,
ANGIO_TAM,BHLHE40,2.82E-22,0.264958155,0.401,0.247,4.64E-18,Class E basic helix-loop-helix protein 40,,
ANGIO_TAM,AMZ2,2.25E-21,0.361717615,0.489,0.365,3.71E-17,Archaemetzincin-2,,
ANGIO_TAM,RIDA,2.28E-21,0.273727821,0.476,0.339,3.77E-17,NA,NA,NA
ANGIO_TAM,IRF2,5.18E-21,0.286862908,0.366,0.227,8.54E-17,Interferon regulatory factor 2,,
ANGIO_TAM,CCL3,5.45E-21,0.485626021,0.3,0.16,9.00E-17,C-C motif chemokine 3,,
ANGIO_TAM,PRELID2,1.14E-20,0.298546178,0.344,0.217,1.88E-16,PRELI domain-containing protein 2,,
ANGIO_TAM,VMP1,6.23E-20,0.302110007,0.506,0.373,1.03E-15,Vacuole membrane protein 1,nonsurface,machine learning
ANGIO_TAM,BNIP2,3.00E-19,0.295594152,0.517,0.391,4.95E-15,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,,
ANGIO_TAM,MACROH2A1,3.32E-19,0.304884439,0.373,0.253,5.47E-15,NA,NA,NA
ANGIO_TAM,DNM2,1.69E-18,0.269005241,0.258,0.149,2.78E-14,Dynamin-2,,
ANGIO_TAM,CD55,1.94E-18,0.425787329,0.283,0.167,3.20E-14,Complement decay-accelerating factor,surface,GPI (UniProt)
ANGIO_TAM,PMEPA1,2.23E-18,0.307504358,0.644,0.49,3.69E-14,Protein TMEPAI,surface,machine learning
ANGIO_TAM,CAMK1,2.71E-18,0.276585797,0.344,0.216,4.47E-14,Calcium/calmodulin-dependent protein kinase type 1,,
ANGIO_TAM,BET1,1.15E-17,0.303116858,0.551,0.445,1.89E-13,BET1 homolog,nonsurface,neg. trainingset
ANGIO_TAM,MAPK6,1.64E-17,0.325673071,0.414,0.303,2.71E-13,Mitogen-activated protein kinase 6,,
ANGIO_TAM,BAZ2B,2.44E-17,0.261771249,0.418,0.287,4.03E-13,Bromodomain adjacent to zinc finger domain protein 2B,,
ANGIO_TAM,RAB3IL1,9.48E-17,0.345161665,0.324,0.214,1.56E-12,Guanine nucleotide exchange factor for Rab-3A,,
ANGIO_TAM,ARL4C,1.97E-16,0.29758797,0.651,0.504,3.25E-12,ADP-ribosylation factor-like protein 4C,,
ANGIO_TAM,ENSCAFG00000016095,7.81E-16,0.26596632,0.551,0.45,1.29E-11,NA,NA,NA
ANGIO_TAM,ANXA1,8.19E-16,0.267711015,0.947,0.781,1.35E-11,Annexin A1,,
ANGIO_TAM,THBS1,1.03E-14,1.229623388,0.261,0.166,1.70E-10,Thrombospondin-1,,
ANGIO_TAM,TENT5A,2.73E-14,0.321835285,0.428,0.319,4.51E-10,NA,NA,NA
ANGIO_TAM,ADAM17,5.38E-14,0.263893654,0.3,0.205,8.87E-10,Disintegrin and metalloproteinase domain-containing protein 17,surface,machine learning
ANGIO_TAM,RNPEP,1.96E-13,0.270077261,0.348,0.252,3.23E-09,Aminopeptidase B,,
ANGIO_TAM,SMARCA4,2.28E-13,0.258542393,0.491,0.397,3.77E-09,Transcription activator BRG1,,
ANGIO_TAM,GDE1,6.56E-11,0.30639016,0.371,0.294,1.08E-06,Glycerophosphodiester phosphodiesterase 1,nonsurface,machine learning
ANGIO_TAM,ZFHX3,4.74E-10,0.268254369,0.388,0.318,7.82E-06,Zinc finger homeobox protein 3,,
ANGIO_TAM,PTGES,6.14E-08,1.213497911,0.268,0.202,0.001013279,Prostaglandin E synthase,nonsurface,machine learning
B cell,FCRLA,0,1.962649592,0.502,0.007,0,Fc receptor-like A,,
B cell,DLA-DOA,0,1.639508422,0.464,0.029,0,NA,NA,NA
B cell,MS4A1,0,1.6375168,0.412,0.004,0,B-lymphocyte antigen CD20,surface,machine learning
B cell,POU2AF1,0,1.475856212,0.352,0.011,0,POU domain class 2-associating factor 1,,
B cell,CD22,0,1.25419175,0.348,0.012,0,B-cell receptor CD22,surface,pos. trainingset
B cell,PAX5,0,1.153941095,0.253,0,0,Paired box protein Pax-5,,
B cell,CD19,0,1.146273748,0.296,0.009,0,B-lymphocyte antigen CD19,surface,pos. trainingset
B cell,CCR7,4.95E-254,1.825883263,0.421,0.029,8.17E-250,C-C chemokine receptor type 7,surface,pos. trainingset
B cell,LTB,7.04E-190,2.206314886,0.807,0.143,1.16E-185,Lymphotoxin-beta,,machine learning
B cell,TNFRSF13C,8.05E-185,2.799000199,0.794,0.182,1.33E-180,Tumor necrosis factor receptor superfamily member 13C,nonsurface,machine learning
B cell,ENSCAFG00000006485,2.41E-175,1.988652638,0.897,0.175,3.97E-171,NA,NA,NA
B cell,ENSCAFG00000050027,3.88E-160,1.764284973,0.476,0.059,6.39E-156,NA,NA,NA
B cell,ENSCAFG00000031806,9.08E-127,1.812732069,0.725,0.198,1.50E-122,NA,NA,NA
B cell,IGHM,1.50E-111,1.41417239,0.288,0.031,2.48E-107,Ig mu chain C region,,
B cell,FAU,1.36E-92,1.047357472,1,0.989,2.25E-88,Ubiquitin-like protein FUBI,,
B cell,FAU,1.36E-92,1.047357472,1,0.989,2.25E-88,40S ribosomal protein S30,,
B cell,ENSCAFG00000009523,1.59E-87,0.897270689,1,0.956,2.63E-83,NA,NA,NA
B cell,ODC1,2.26E-87,1.875045582,0.953,0.703,3.73E-83,Ornithine decarboxylase,,
B cell,ENSCAFG00000046992,1.44E-83,0.98518809,1,0.945,2.37E-79,NA,NA,NA
B cell,DLA-DRA,1.68E-80,1.255895062,0.987,0.519,2.78E-76,NA,NA,NA
B cell,CD79A,6.86E-79,0.911682951,1,0.956,1.13E-74,B-cell antigen receptor complex-associated protein alpha chain,surface,pos. trainingset
B cell,C9H17orf99,2.08E-72,1.0662927,0.305,0.05,3.43E-68,NA,NA,NA
B cell,BANK1,9.59E-71,1.56690356,0.399,0.091,1.58E-66,B-cell scaffold protein with ankyrin repeats,,
B cell,EEF1A1,1.15E-66,0.997353327,1,0.903,1.89E-62,Elongation factor 1-alpha 1,,
B cell,SP140,2.62E-65,1.637847804,0.464,0.13,4.32E-61,Nuclear body protein SP140,,
B cell,CORO1B,2.50E-57,1.351697951,0.691,0.281,4.12E-53,Coronin-1B,,
B cell,HLA-DQB2,7.33E-57,1.039910976,0.961,0.545,1.21E-52,"HLA class II histocompatibility antigen, DQ beta 2 chain",surface,pos. trainingset
B cell,ENSCAFG00000019044,2.62E-56,0.801424141,1,0.951,4.33E-52,NA,NA,NA
B cell,REL,8.13E-55,1.720161968,0.781,0.527,1.34E-50,Proto-oncogene c-Rel,,
B cell,NACA,1.05E-54,0.782598971,1,0.924,1.73E-50,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",,
B cell,NACA,1.05E-54,0.782598971,1,0.924,1.73E-50,Nascent polypeptide-associated complex subunit alpha,,
B cell,EEF1B2,3.27E-52,0.920793297,0.979,0.871,5.39E-48,Elongation factor 1-beta,,
B cell,CXCR4,1.60E-49,1.293466351,0.82,0.43,2.64E-45,C-X-C chemokine receptor type 4,surface,machine learning
B cell,ENSCAFG00000025115,2.08E-48,1.58250082,0.622,0.291,3.43E-44,NA,NA,NA
B cell,CD74,1.84E-46,1.062379445,0.747,0.348,3.04E-42,HLA class II histocompatibility antigen gamma chain,surface,machine learning
B cell,ENSCAFG00000030258,1.31E-43,2.139221065,0.416,0.139,2.17E-39,NA,NA,NA
B cell,ENSCAFG00000018784,4.75E-43,0.716227169,0.991,0.925,7.84E-39,NA,NA,NA
B cell,ENSCAFG00000006102,1.98E-42,0.627229754,1,0.93,3.26E-38,NA,NA,NA
B cell,DLA-DQA1,4.25E-42,1.019943441,0.7,0.319,7.01E-38,NA,NA,NA
B cell,ENSCAFG00000043173,1.11E-39,0.551026357,0.991,0.93,1.83E-35,NA,NA,NA
B cell,SEPTIN6,1.20E-37,1.19204338,0.648,0.35,1.97E-33,NA,NA,NA
B cell,SELL,4.03E-37,0.284325722,0.532,0.19,6.65E-33,L-selectin,surface,machine learning
B cell,CD37,1.39E-36,1.076558854,0.704,0.386,2.29E-32,Leukocyte antigen CD37,surface,machine learning
B cell,DYRK1B,1.67E-35,0.580114572,1,0.94,2.76E-31,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,,
B cell,CLEC2D,2.83E-33,0.924265101,0.309,0.088,4.67E-29,C-type lectin domain family 2 member D,surface,pos. trainingset
B cell,ENSCAFG00000015122,7.97E-32,0.554325196,0.991,0.928,1.32E-27,NA,NA,NA
B cell,ENSCAFG00000031952,1.36E-30,0.478862997,0.991,0.938,2.24E-26,NA,NA,NA
B cell,PDE4B,3.85E-30,1.105655322,0.597,0.328,6.35E-26,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",,
B cell,PTPN6,2.57E-29,0.870313094,0.854,0.818,4.23E-25,Tyrosine-protein phosphatase non-receptor type 6,,
B cell,TFPT,9.19E-29,0.509203405,1,0.957,1.52E-24,TCF3 fusion partner,,
B cell,PSMB9,1.35E-26,0.815826729,0.815,0.63,2.22E-22,Proteasome subunit beta type-9,,
B cell,UBA52,1.21E-25,0.414625091,1,0.955,2.00E-21,Ubiquitin-60S ribosomal protein L40,,
B cell,ENSCAFG00000042176,1.60E-25,0.891813495,0.794,0.732,2.64E-21,NA,NA,NA
B cell,RALGPS2,3.44E-25,1.072985035,0.352,0.151,5.68E-21,Ras-specific guanine nucleotide-releasing factor RalGPS2,,
B cell,ENSCAFG00000049043,1.29E-24,0.413106111,0.996,0.973,2.13E-20,NA,NA,NA
B cell,TAP1,1.87E-24,0.736979354,0.82,0.682,3.08E-20,Antigen peptide transporter 1,,machine learning
B cell,ARPC5L,3.92E-23,1.284917574,0.554,0.403,6.47E-19,Actin-related protein 2/3 complex subunit 5-like protein,,
B cell,C5H16orf74,1.54E-22,0.804008951,0.275,0.099,2.54E-18,NA,NA,NA
B cell,PLEKHO1,2.70E-22,1.320782771,0.485,0.301,4.45E-18,Pleckstrin homology domain-containing family O member 1,,
B cell,ENSCAFG00000008873,7.04E-22,0.631643157,0.97,0.866,1.16E-17,NA,NA,NA
B cell,DLA-DMA,8.81E-22,0.725969148,0.635,0.37,1.45E-17,NA,NA,NA
B cell,SNRPG,1.02E-21,0.598788103,0.918,0.857,1.69E-17,Small nuclear ribonucleoprotein G,,
